date,decision,reason,spx_entry,vix_entry,expiry,dte,short_strike,long_strike,entry_credit,contracts,estimated_margin,exit_time,exit_price,exit_reason,pnl_per_contract,total_pnl,win_loss,runtime_sec
2013-07-09,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-07-10,SKIP,no credit-qualified spread candidate,1652.19,14.52,,,,,,0,,,,,,,,4.255
2013-07-11,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-07-12,SKIP,no entry quotes for candidates,1673.37,13.97,,,,,,0,,,,,,,,7.945
2013-07-13,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-07-14,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-07-15,SKIP,no option definitions for day,1678.27,14.1,,,,,,0,,,,,,,,2.219
2013-07-16,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-07-17,SKIP,no option definitions for day,1682.4,14.26,,,,,,0,,,,,,,,3.433
2013-07-18,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-07-19,SKIP,no option definitions for day,1686.17,13.87,,,,,,0,,,,,,,,2.366
2013-07-20,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-07-21,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-07-22,SKIP,no option definitions for day,1691.69,13.31,,,,,,0,,,,,,,,2.747
2013-07-23,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-07-24,SKIP,no credit-qualified spread candidate,1694.38,12.93,,,,,,0,,,,,,,,5.05
2013-07-25,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-07-26,SKIP,no entry quotes for candidates,1683.82,13.36,,,,,,0,,,,,,,,10.196
2013-07-27,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-07-28,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-07-29,SKIP,no option definitions for day,1689.6,13.44,,,,,,0,,,,,,,,2.261
2013-07-30,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-07-31,ENTER,enter (normal),1690.58,13.47,2013-08-02,2.0,1660.0,1635.0,1.17,10,23830.0,2013-07-31 14:53:00 EDT,0.58,profit_target,59.0,590.0,Win,12.613
2013-08-01,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-08-02,SKIP,no entry quotes for candidates,1701.67,12.68,,,,,,0,,,,,,,,8.387
2013-08-03,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-08-04,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-08-05,SKIP,no option definitions for day,1704.12,12.4,,,,,,0,,,,,,,,3.134
2013-08-06,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-08-07,SKIP,no credit-qualified spread candidate,1691.53,13.27,,,,,,0,,,,,,,,6.008
2013-08-08,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-08-09,SKIP,no entry quotes for candidates,1697.97,12.78,,,,,,0,,,,,,,,4.455
2013-08-10,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-08-11,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-08-12,SKIP,no option definitions for day,1687.38,13.29,,,,,,0,,,,,,,,2.621
2013-08-13,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-08-14,SKIP,no option definitions for day,1692.07,12.62,,,,,,0,,,,,,,,2.8
2013-08-15,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-08-16,SKIP,no option definitions for day,1658.35,14.38,,,,,,0,,,,,,,,2.009
2013-08-17,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-08-18,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-08-19,SKIP,no option definitions for day,1655.35,14.65,,,,,,0,,,,,,,,2.116
2013-08-20,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-08-21,SKIP,no credit-qualified spread candidate,1650.58,15.72,,,,,,0,,,,,,,,4.206
2013-08-22,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-08-23,SKIP,no entry quotes for candidates,1659.18,14.45,,,,,,0,,,,,,,,4.769
2013-08-24,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-08-25,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-08-26,SKIP,no option definitions for day,1665.81,14.27,,,,,,0,,,,,,,,4.041
2013-08-27,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-08-28,SKIP,no credit-qualified spread candidate,1633.46,16.69,,,,,,0,,,,,,,,3.773
2013-08-29,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-08-30,SKIP,no entry quotes for candidates,1637.26,16.92,,,,,,0,,,,,,,,3.79
2013-08-31,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-09-01,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-09-02,SKIP,missing SPX/VIX entry data,,,,,,,,0,,,,,,,,0.635
2013-09-03,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-09-04,SKIP,no credit-qualified spread candidate,1641.97,16.74,,,,,,0,,,,,,,,20.6
2013-09-05,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-09-06,SKIP,no entry quotes for candidates,1651.18,16.02,,,,,,0,,,,,,,,5.022
2013-09-07,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-09-08,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-09-09,SKIP,no option definitions for day,1662.44,15.83,,,,,,0,,,,,,,,2.873
2013-09-10,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-09-11,SKIP,no credit-qualified spread candidate,1682.5,14.64,,,,,,0,,,,,,,,5.026
2013-09-12,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-09-13,SKIP,no entry quotes for candidates,1686.06,14.33,,,,,,0,,,,,,,,3.977
2013-09-14,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-09-15,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-09-16,SKIP,no option definitions for day,1701.08,14.38,,,,,,0,,,,,,,,10.617
2013-09-17,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-09-18,SKIP,no option definitions for day,1704.57,14.46,,,,,,0,,,,,,,,2.378
2013-09-19,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-09-20,SKIP,no option definitions for day,1723.49,13.2,,,,,,0,,,,,,,,21.151
2013-09-21,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-09-22,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-09-23,SKIP,no option definitions for day,1705.59,14.16,,,,,,0,,,,,,,,2.574
2013-09-24,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-09-25,SKIP,no credit-qualified spread candidate,1695.99,14.39,,,,,,0,,,,,,,,6.111
2013-09-26,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-09-27,SKIP,no credit-qualified spread candidate,1691.03,14.76,,,,,,0,,,,,,,,9.578
2013-09-28,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-09-29,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-09-30,SKIP,no option definitions for day,1678.92,17.17,,,,,,0,,,,,,,,2.994
2013-10-01,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-10-02,SKIP,no credit-qualified spread candidate,1684.94,16.42,,,,,,0,,,,,,,,4.056
2013-10-03,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-10-04,SKIP,no credit-qualified spread candidate,1678.5,17.77,,,,,,0,,,,,,,,7.502
2013-10-05,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-10-06,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-10-07,SKIP,no option definitions for day,1678.23,18.49,,,,,,0,,,,,,,,3.514
2013-10-08,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-10-09,SKIP,no credit-qualified spread candidate,1655.58,20.45,,,,,,0,,,,,,,,5.102
2013-10-10,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-10-11,SKIP,no credit-qualified spread candidate,1691.91,16.08,,,,,,0,,,,,,,,10.146
2013-10-12,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-10-13,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-10-14,SKIP,no option definitions for day,1694.38,17.2,,,,,,0,,,,,,,,2.383
2013-10-15,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-10-16,SKIP,no option definitions for day,1707.63,16.82,,,,,,0,,,,,,,,2.681
2013-10-17,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-10-18,SKIP,no option definitions for day,1739.0,12.81,,,,,,0,,,,,,,,2.223
2013-10-19,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-10-20,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-10-21,SKIP,no option definitions for day,1744.18,13.57,,,,,,0,,,,,,,,2.187
2013-10-22,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-10-23,SKIP,no credit-qualified spread candidate,1747.01,13.79,,,,,,0,,,,,,,,3.858
2013-10-24,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-10-25,SKIP,no entry quotes for candidates,1756.04,13.15,,,,,,0,,,,,,,,10.671
2013-10-26,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-10-27,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-10-28,SKIP,no option definitions for day,1759.32,13.62,,,,,,0,,,,,,,,2.204
2013-10-29,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-10-30,SKIP,no credit-qualified spread candidate,1772.91,13.82,,,,,,0,,,,,,,,11.016
2013-10-31,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-11-01,SKIP,no entry quotes for candidates,1762.75,13.51,,,,,,0,,,,,,,,3.751
2013-11-02,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-11-03,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-11-04,SKIP,no option definitions for day,1765.68,13.46,,,,,,0,,,,,,,,1.981
2013-11-05,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-11-06,SKIP,no credit-qualified spread candidate,1768.57,13.13,,,,,,0,,,,,,,,3.945
2013-11-07,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-11-08,SKIP,no credit-qualified spread candidate,1752.88,13.54,,,,,,0,,,,,,,,3.909
2013-11-09,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-11-10,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-11-11,SKIP,no option definitions for day,1769.98,12.79,,,,,,0,,,,,,,,2.828
2013-11-12,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-11-13,SKIP,no option definitions for day,1761.48,13.26,,,,,,0,,,,,,,,2.328
2013-11-14,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-11-15,SKIP,no option definitions for day,1792.19,12.1,,,,,,0,,,,,,,,2.055
2013-11-16,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-11-17,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-11-18,SKIP,no option definitions for day,1799.09,12.67,,,,,,0,,,,,,,,2.696
2013-11-19,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-11-20,SKIP,no credit-qualified spread candidate,1789.36,13.61,,,,,,0,,,,,,,,3.902
2013-11-21,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-11-22,SKIP,no credit-qualified spread candidate,1794.89,12.78,,,,,,0,,,,,,,,9.977
2013-11-23,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-11-24,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-11-25,SKIP,no option definitions for day,1807.41,12.51,,,,,,0,,,,,,,,2.738
2013-11-26,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-11-27,SKIP,no credit-qualified spread candidate,1806.0,12.7,,,,,,0,,,,,,,,3.793
2013-11-28,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-11-29,SKIP,no entry quotes for candidates,1811.3,12.98,,,,,,0,,,,,,,,4.85
2013-11-30,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-12-01,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-12-02,SKIP,no option definitions for day,1805.23,14.06,,,,,,0,,,,,,,,2.038
2013-12-03,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-12-04,ENTER,enter (normal),1788.63,14.95,2013-12-06,2.0,1755.0,1730.0,1.0,10,24000.0,2013-12-04 10:13:00 EST,0.5,profit_target,50.0,500.0,Win,16.164
2013-12-05,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-12-06,SKIP,no credit-qualified spread candidate,1799.63,13.91,,,,,,0,,,,,,,,3.461
2013-12-07,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-12-08,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-12-09,SKIP,no option definitions for day,1807.7,14.01,,,,,,0,,,,,,,,2.754
2013-12-10,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-12-11,SKIP,no credit-qualified spread candidate,1800.7,14.13,,,,,,0,,,,,,,,3.876
2013-12-12,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-12-13,SKIP,no credit-qualified spread candidate,1778.29,15.18,,,,,,0,,,,,,,,5.211
2013-12-14,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-12-15,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-12-16,SKIP,no option definitions for day,1789.39,15.44,,,,,,0,,,,,,,,2.294
2013-12-17,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-12-18,SKIP,no option definitions for day,1783.92,15.52,,,,,,0,,,,,,,,2.165
2013-12-19,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-12-20,SKIP,no option definitions for day,1817.02,13.24,,,,,,0,,,,,,,,2.491
2013-12-21,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-12-22,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-12-23,SKIP,no option definitions for day,1828.1,13.34,,,,,,0,,,,,,,,15.372
2013-12-24,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-12-25,SKIP,missing SPX/VIX entry data,,,,,,,,0,,,,,,,,0.642
2013-12-26,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-12-27,SKIP,no entry quotes for candidates,1843.56,12.35,,,,,,0,,,,,,,,4.669
2013-12-28,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-12-29,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2013-12-30,SKIP,no option definitions for day,1840.4,12.96,,,,,,0,,,,,,,,2.458
2013-12-31,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-01-01,SKIP,missing SPX/VIX entry data,,,,,,,,0,,,,,,,,0.635
2014-01-02,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-01-03,SKIP,no credit-qualified spread candidate,1836.15,13.93,,,,,,0,,,,,,,,5.433
2014-01-04,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-01-05,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-01-06,SKIP,no option definitions for day,1831.26,13.97,,,,,,0,,,,,,,,2.373
2014-01-07,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-01-08,SKIP,no credit-qualified spread candidate,1836.8,13.03,,,,,,0,,,,,,,,4.004
2014-01-09,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-01-10,SKIP,no credit-qualified spread candidate,1840.0,12.65,,,,,,0,,,,,,,,4.192
2014-01-11,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-01-12,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-01-13,SKIP,no option definitions for day,1840.39,11.97,,,,,,0,,,,,,,,4.067
2014-01-14,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-01-15,SKIP,no option definitions for day,1843.91,12.22,,,,,,0,,,,,,,,2.438
2014-01-16,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-01-17,SKIP,no option definitions for day,1843.65,12.23,,,,,,0,,,,,,,,3.334
2014-01-18,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-01-19,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-01-20,SKIP,missing SPX/VIX entry data,,,,,,,,0,,,,,,,,3.627
2014-01-21,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-01-22,SKIP,no credit-qualified spread candidate,1844.2,12.71,,,,,,0,,,,,,,,26.527
2014-01-23,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-01-24,SKIP,no credit-qualified spread candidate,1812.43,15.39,,,,,,0,,,,,,,,4.784
2014-01-25,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-01-26,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-01-27,SKIP,no option definitions for day,1795.27,17.13,,,,,,0,,,,,,,,2.238
2014-01-28,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-01-29,ENTER,enter (normal),1782.22,17.42,2014-01-31,2.0,1745.0,1720.0,1.8,10,23200.0,2014-01-29 15:45:00 EST,1.6,eod_force_close,20.0,200.0,Win,5.307
2014-01-30,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-01-31,SKIP,no credit-qualified spread candidate,1775.07,18.78,,,,,,0,,,,,,,,8.981
2014-02-01,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-02-02,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-02-03,SKIP,no option definitions for day,1780.19,18.66,,,,,,0,,,,,,,,2.295
2014-02-04,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-02-05,ENTER,enter (normal),1749.34,19.41,2014-02-07,2.0,1710.0,1685.0,1.85,10,23150.0,2014-02-05 15:45:00 EST,1.3,eod_force_close,55.0,550.0,Win,6.179
2014-02-06,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-02-07,SKIP,no credit-qualified spread candidate,1786.29,15.73,,,,,,0,,,,,,,,5.801
2014-02-08,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-02-09,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-02-10,SKIP,no option definitions for day,1796.64,15.55,,,,,,0,,,,,,,,3.786
2014-02-11,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-02-12,SKIP,no credit-qualified spread candidate,1823.95,14.22,,,,,,0,,,,,,,,4.205
2014-02-13,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-02-14,SKIP,no credit-qualified spread candidate,1826.89,14.18,,,,,,0,,,,,,,,3.609
2014-02-15,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-02-16,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-02-17,SKIP,missing SPX/VIX entry data,,,,,,,,0,,,,,,,,0.634
2014-02-18,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-02-19,SKIP,no option definitions for day,1840.02,14.56,,,,,,0,,,,,,,,2.947
2014-02-20,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-02-21,SKIP,no option definitions for day,1840.51,14.77,,,,,,0,,,,,,,,3.787
2014-02-22,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-02-23,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-02-24,SKIP,no option definitions for day,1845.24,14.37,,,,,,0,,,,,,,,3.344
2014-02-25,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-02-26,SKIP,no credit-qualified spread candidate,1846.99,14.2,,,,,,0,,,,,,,,4.307
2014-02-27,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-02-28,SKIP,no credit-qualified spread candidate,1859.79,13.91,,,,,,0,,,,,,,,5.867
2014-03-01,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-03-02,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-03-03,SKIP,no option definitions for day,1848.59,15.74,,,,,,0,,,,,,,,2.386
2014-03-04,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-03-05,SKIP,no credit-qualified spread candidate,1874.73,14.1,,,,,,0,,,,,,,,5.026
2014-03-06,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-03-07,SKIP,no entry quotes for candidates,1880.86,13.82,,,,,,0,,,,,,,,4.34
2014-03-08,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-03-09,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-03-10,SKIP,no option definitions for day,1874.8,14.78,,,,,,0,,,,,,,,4.631
2014-03-11,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-03-12,SKIP,no credit-qualified spread candidate,1857.31,15.47,,,,,,0,,,,,,,,4.109
2014-03-13,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-03-14,SKIP,no credit-qualified spread candidate,1850.0,16.27,,,,,,0,,,,,,,,5.604
2014-03-15,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-03-16,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-03-17,SKIP,no option definitions for day,1858.82,15.59,,,,,,0,,,,,,,,10.097
2014-03-18,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-03-19,SKIP,no option definitions for day,1870.53,14.7,,,,,,0,,,,,,,,2.863
2014-03-20,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-03-21,SKIP,no option definitions for day,1881.17,14.12,,,,,,0,,,,,,,,2.714
2014-03-22,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-03-23,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-03-24,SKIP,no option definitions for day,1866.67,15.01,,,,,,0,,,,,,,,2.954
2014-03-25,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-03-26,SKIP,no credit-qualified spread candidate,1873.71,13.79,,,,,,0,,,,,,,,4.484
2014-03-27,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-03-28,SKIP,no credit-qualified spread candidate,1861.1,13.86,,,,,,0,,,,,,,,15.07
2014-03-29,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-03-30,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-03-31,SKIP,no option definitions for day,1869.24,14.13,,,,,,0,,,,,,,,3.933
2014-04-01,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-04-02,SKIP,no credit-qualified spread candidate,1886.43,13.25,,,,,,0,,,,,,,,3.988
2014-04-03,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-04-04,SKIP,no credit-qualified spread candidate,1891.51,13.4,,,,,,0,,,,,,,,4.571
2014-04-05,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-04-06,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-04-07,SKIP,no option definitions for day,1855.14,15.34,,,,,,0,,,,,,,,2.917
2014-04-08,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-04-09,ENTER,enter (normal),1855.04,14.69,2014-04-11,2.0,1820.0,1795.0,1.03,10,23970.0,2014-04-09 12:24:00 EDT,0.52,profit_target,51.0,510.0,Win,22.58
2014-04-10,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-04-11,SKIP,no credit-qualified spread candidate,1826.71,16.33,,,,,,0,,,,,,,,4.641
2014-04-12,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-04-13,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-04-14,SKIP,no option definitions for day,1827.91,16.62,,,,,,0,,,,,,,,3.714
2014-04-15,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-04-16,SKIP,no option definitions for day,1854.17,14.79,,,,,,0,,,,,,,,13.834
2014-04-17,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-04-18,SKIP,missing SPX/VIX entry data,,,,,,,,0,,,,,,,,0.64
2014-04-19,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-04-20,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-04-21,SKIP,no option definitions for day,1868.17,13.58,,,,,,0,,,,,,,,2.451
2014-04-22,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-04-23,SKIP,no credit-qualified spread candidate,1877.89,13.43,,,,,,0,,,,,,,,17.402
2014-04-24,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-04-25,SKIP,no credit-qualified spread candidate,1872.0,14.05,,,,,,0,,,,,,,,4.818
2014-04-26,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-04-27,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-04-28,SKIP,no option definitions for day,1866.13,14.52,,,,,,0,,,,,,,,2.52
2014-04-29,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-04-30,ENTER,enter (normal),1875.35,14.03,2014-05-02,2.0,1840.0,1815.0,1.15,10,23850.0,2014-04-30 14:19:00 EDT,0.57,profit_target,58.0,580.0,Win,5.118
2014-05-01,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-05-02,SKIP,no credit-qualified spread candidate,1886.9,12.94,,,,,,0,,,,,,,,4.659
2014-05-03,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-05-04,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-05-05,SKIP,no option definitions for day,1870.05,14.01,,,,,,0,,,,,,,,6.425
2014-05-06,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-05-07,SKIP,no credit-qualified spread candidate,1872.79,13.77,,,,,,0,,,,,,,,4.333
2014-05-08,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-05-09,SKIP,no credit-qualified spread candidate,1867.41,14.03,,,,,,0,,,,,,,,4.217
2014-05-10,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-05-11,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2014-05-12,SKIP,no option definitions for day,1890.3,12.41,,,,,,0,,,,,,,,2.811
2014-05-13,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
